,Postal.District,month_year,Median Price
0,1,2006-01-01,430.5
1,1,2006-02-01,391.0
2,1,2006-03-01,979.5
3,1,2006-04-01,510.5
4,1,2006-05-01,997.0
5,1,2006-06-01,397.0
6,1,2006-08-01,568.0
7,1,2006-09-01,484.0
8,1,2006-10-01,1045.0
9,1,2006-11-01,1025.0
10,1,2006-12-01,704.0
11,1,2007-01-01,1100.0
12,1,2007-02-01,991.0
13,1,2007-03-01,1079.0
14,1,2007-04-01,1067.5
15,1,2007-05-01,1306.0
16,1,2007-06-01,1373.0
17,1,2007-07-01,1431.0
18,1,2007-08-01,275.0
19,1,2007-09-01,1225.5
20,1,2007-10-01,1464.0
21,1,2007-11-01,1429.0
22,1,2007-12-01,600.0
23,1,2008-01-01,756.0
24,1,2008-02-01,905.0
25,1,2008-03-01,976.0
26,1,2008-04-01,1014.0
27,1,2008-05-01,917.0
28,1,2008-06-01,929.0
29,1,2008-07-01,880.0
30,1,2008-08-01,934.0
31,1,2008-09-01,1696.0
32,1,2008-10-01,1416.5
33,1,2008-11-01,748.0
34,1,2009-01-01,1600.0
35,1,2009-02-01,1880.0
36,1,2009-03-01,2010.0
37,1,2009-04-01,1768.0
38,1,2009-05-01,1090.5
39,1,2009-06-01,2050.0
40,1,2009-07-01,1759.0
41,1,2009-08-01,1781.0
42,1,2009-09-01,1791.5
43,1,2009-10-01,1901.0
44,1,2009-11-01,1951.0
45,1,2009-12-01,1868.0
46,1,2010-01-01,1860.5
47,1,2010-02-01,1931.0
48,1,2010-03-01,1870.0
49,1,2010-04-01,2080.0
50,1,2010-05-01,2120.0
51,1,2010-06-01,1169.0
52,1,2010-07-01,1881.0
53,1,2010-08-01,2021.0
54,1,2010-09-01,1497.0
55,1,2010-10-01,2055.0
56,1,2010-11-01,1791.0
57,1,2010-12-01,1984.0
58,1,2011-01-01,1910.0
59,1,2011-02-01,1940.5
60,1,2011-03-01,2200.5
61,1,2011-04-01,2266.0
62,1,2011-05-01,1904.0
63,1,2011-06-01,2555.0
64,1,2011-07-01,1954.0
65,1,2011-08-01,2001.0
66,1,2011-09-01,1963.5
67,1,2011-10-01,1755.0
68,1,2011-11-01,2276.0
69,1,2011-12-01,2225.0
70,1,2012-02-01,2145.0
71,1,2012-03-01,1711.0
72,1,2012-04-01,1860.0
73,1,2012-05-01,1900.0
74,1,2012-06-01,2101.0
75,1,2012-07-01,1812.0
76,1,2012-08-01,2284.5
77,1,2012-09-01,2114.0
78,1,2012-10-01,2023.0
79,1,2012-11-01,2196.0
80,1,2012-12-01,2398.0
81,1,2013-01-01,2449.0
82,1,2013-02-01,1936.0
83,1,2013-03-01,1567.5
84,1,2013-04-01,2424.0
85,1,2013-05-01,1580.0
86,1,2013-06-01,2025.5
87,1,2013-07-01,2163.5
88,1,2013-08-01,2100.0
89,1,2013-09-01,2082.5
90,1,2013-10-01,2042.0
91,1,2013-11-01,2280.0
92,1,2013-12-01,1903.0
93,1,2014-01-01,1902.5
94,1,2014-02-01,2286.5
95,1,2014-03-01,1944.5
96,1,2014-04-01,2033.5
97,1,2014-05-01,1972.0
98,1,2014-06-01,2249.0
99,1,2014-07-01,2000.0
100,1,2014-08-01,1983.5
101,1,2014-09-01,2027.0
102,1,2014-10-01,2158.0
103,1,2014-12-01,1909.0
104,1,2015-01-01,1898.0
105,1,2015-02-01,2275.0
106,1,2015-03-01,1908.5
107,1,2015-04-01,2410.5
108,1,2015-05-01,1863.0
109,1,2015-06-01,2075.0
110,1,2015-07-01,1795.0
111,1,2015-08-01,1957.5
112,1,2015-09-01,1769.5
113,1,2015-10-01,2119.0
114,1,2015-11-01,1874.0
115,1,2015-12-01,1606.5
116,1,2016-01-01,1891.0
117,1,2016-02-01,1684.0
118,1,2016-03-01,2020.0
119,1,2016-04-01,2225.0
120,1,2016-05-01,1752.0
121,1,2016-06-01,1742.0
122,1,2016-07-01,2063.0
123,1,2016-08-01,1865.5
124,1,2016-09-01,1707.0
125,1,2016-10-01,1584.0
126,1,2016-11-01,1648.0
127,1,2016-12-01,1845.0
128,1,2017-01-01,1997.0
129,1,2017-02-01,1760.0
130,1,2017-03-01,1842.0
131,1,2017-04-01,1875.5
132,1,2017-05-01,1849.5
133,1,2017-06-01,1881.0
134,1,2017-07-01,1884.0
135,1,2017-08-01,1959.0
136,1,2017-09-01,1866.0
137,1,2017-10-01,1590.0
138,1,2017-11-01,1683.5
139,1,2017-12-01,1957.5
140,1,2018-01-01,2021.5
141,1,2018-02-01,1996.0
142,1,2018-03-01,1880.5
143,1,2018-04-01,1991.5
144,1,2018-05-01,1811.5
145,1,2018-06-01,1891.5
146,1,2018-07-01,2182.0
147,1,2018-08-01,2064.0
148,1,2018-09-01,2159.0
149,1,2018-10-01,2064.0
150,1,2018-11-01,1803.5
151,1,2018-12-01,1783.5
152,1,2019-01-01,2154.0
153,1,2019-02-01,1595.5
154,1,2019-03-01,2010.0
155,1,2019-04-01,2192.5
156,1,2019-05-01,2254.5
157,1,2019-06-01,2139.0
158,1,2019-07-01,2059.0
159,1,2019-08-01,2114.0
160,1,2019-09-01,2015.0
161,1,2019-10-01,2219.0
162,1,2019-11-01,2122.0
163,1,2019-12-01,2217.5
164,1,2020-01-01,2239.5
165,1,2020-02-01,2295.5
166,1,2020-03-01,2237.0
167,1,2020-04-01,2204.5
168,1,2020-05-01,2389.5
169,1,2020-06-01,2299.0
170,1,2020-07-01,2274.0
171,1,2020-08-01,2253.0
172,1,2020-09-01,2278.0
173,1,2020-10-01,2292.0
174,1,2020-11-01,2218.5
175,1,2020-12-01,1896.0
176,1,2021-01-01,2196.0
177,1,2021-02-01,1923.0
178,1,2021-03-01,2038.0
179,1,2021-04-01,1824.0
180,1,2021-05-01,2200.0
181,1,2021-06-01,2119.0
182,1,2021-07-01,2206.0
183,1,2021-08-01,2111.0
184,1,2021-09-01,2302.5
185,1,2021-10-01,2220.5
186,1,2021-11-01,1880.0
187,1,2021-12-01,2203.0
188,1,2022-01-01,2078.0
189,1,2022-02-01,2318.0
190,1,2022-03-01,2148.0
191,1,2022-04-01,1885.0
192,1,2022-05-01,2174.0
193,1,2022-06-01,2107.0
194,1,2022-07-01,1907.5
195,1,2022-08-01,2113.0
196,1,2022-09-01,1834.0
197,1,2022-11-01,2044.0
198,1,2022-12-01,2540.0
199,2,2006-01-01,312.5
200,2,2006-02-01,781.5
201,2,2006-03-01,323.0
202,2,2006-04-01,325.0
203,2,2006-05-01,359.0
204,2,2006-06-01,440.0
205,2,2006-07-01,359.0
206,2,2006-08-01,634.0
207,2,2006-09-01,451.0
208,2,2006-10-01,445.0
209,2,2006-11-01,391.0
210,2,2006-12-01,724.0
211,2,2007-01-01,542.5
212,2,2007-02-01,580.0
213,2,2007-03-01,659.0
214,2,2007-04-01,919.0
215,2,2007-05-01,1000.0
216,2,2007-06-01,651.5
217,2,2007-07-01,951.0
218,2,2007-08-01,810.0
219,2,2007-09-01,951.0
220,2,2007-10-01,623.0
221,2,2007-11-01,1011.0
222,2,2007-12-01,962.0
223,2,2008-01-01,574.5
224,2,2008-03-01,1129.0
225,2,2008-04-01,512.0
226,2,2008-05-01,629.0
227,2,2008-06-01,1023.0
228,2,2008-07-01,655.0
229,2,2008-08-01,509.0
230,2,2008-09-01,803.0
231,2,2008-10-01,661.5
232,2,2008-11-01,948.0
233,2,2009-02-01,827.5
234,2,2009-04-01,588.0
235,2,2009-05-01,651.5
236,2,2009-06-01,767.5
237,2,2009-07-01,832.0
238,2,2009-08-01,748.5
239,2,2009-09-01,823.0
240,2,2009-10-01,862.0
241,2,2009-11-01,1198.5
242,2,2009-12-01,1213.5
243,2,2010-01-01,1236.0
244,2,2010-02-01,1218.0
245,2,2010-03-01,1321.0
246,2,2010-04-01,1708.0
247,2,2010-05-01,1327.0
248,2,2010-06-01,1654.0
249,2,2010-07-01,1659.5
250,2,2010-08-01,1635.0
251,2,2010-09-01,1694.5
252,2,2010-10-01,1699.0
253,2,2010-11-01,1731.0
254,2,2010-12-01,1360.0
255,2,2011-01-01,1801.0
256,2,2011-02-01,1632.5
257,2,2011-03-01,1634.0
258,2,2011-04-01,1523.0
259,2,2011-05-01,1564.0
260,2,2011-06-01,1742.5
261,2,2011-07-01,1191.0
262,2,2011-08-01,1682.5
263,2,2011-09-01,1371.0
264,2,2011-10-01,1832.0
265,2,2011-11-01,1689.0
266,2,2011-12-01,1431.0
267,2,2012-01-01,1140.0
268,2,2012-02-01,1651.5
269,2,2012-03-01,1564.5
270,2,2012-04-01,1785.0
271,2,2012-05-01,1763.0
272,2,2012-06-01,1770.0
273,2,2012-07-01,1700.0
274,2,2012-08-01,1591.0
275,2,2012-09-01,1776.0
276,2,2012-10-01,1586.0
277,2,2012-11-01,1927.5
278,2,2012-12-01,1773.5
279,2,2013-01-01,1869.0
280,2,2013-03-01,1632.0
281,2,2013-04-01,1588.5
282,2,2013-05-01,1113.0
283,2,2013-06-01,1896.0
284,2,2013-07-01,1837.0
285,2,2013-08-01,976.0
286,2,2013-09-01,1676.0
287,2,2013-10-01,1856.0
288,2,2013-11-01,1065.0
289,2,2013-12-01,1944.0
290,2,2014-02-01,1152.0
291,2,2014-03-01,870.0
292,2,2014-04-01,1617.5
293,2,2014-05-01,1610.5
294,2,2014-06-01,1656.5
295,2,2014-07-01,1495.0
296,2,2014-09-01,1653.0
297,2,2014-11-01,1787.0
298,2,2014-12-01,1840.0
299,2,2015-01-01,1111.0
300,2,2015-02-01,1619.0
301,2,2015-03-01,1084.0
302,2,2015-04-01,1704.0
303,2,2015-05-01,1840.0
304,2,2015-06-01,1648.0
305,2,2015-07-01,1762.0
306,2,2015-08-01,1473.0
307,2,2015-09-01,1831.0
308,2,2015-10-01,1717.0
309,2,2015-11-01,2095.5
310,2,2015-12-01,1928.0
311,2,2016-01-01,2060.5
312,2,2016-02-01,1841.0
313,2,2016-03-01,1595.0
314,2,2016-04-01,2007.0
315,2,2016-05-01,1573.0
316,2,2016-06-01,1794.0
317,2,2016-07-01,1433.0
318,2,2016-08-01,1806.0
319,2,2016-09-01,1861.5
320,2,2016-10-01,1767.0
321,2,2016-11-01,2004.0
322,2,2016-12-01,1321.0
323,2,2017-01-01,1812.0
324,2,2017-02-01,1992.0
325,2,2017-03-01,1936.0
326,2,2017-04-01,2153.5
327,2,2017-05-01,1761.0
328,2,2017-06-01,1802.0
329,2,2017-07-01,1963.0
330,2,2017-08-01,2185.0
331,2,2017-09-01,2018.0
332,2,2017-10-01,2064.0
333,2,2017-11-01,1948.5
334,2,2017-12-01,2003.0
335,2,2018-01-01,2002.0
336,2,2018-02-01,1819.0
337,2,2018-03-01,1983.0
338,2,2018-04-01,2090.0
339,2,2018-05-01,2026.0
340,2,2018-06-01,2237.5
341,2,2018-07-01,2114.0
342,2,2018-08-01,1966.0
343,2,2018-09-01,1921.0
344,2,2018-10-01,1475.5
345,2,2018-11-01,1942.0
346,2,2018-12-01,1952.5
347,2,2019-01-01,2447.0
348,2,2019-02-01,1714.0
349,2,2019-03-01,1888.0
350,2,2019-04-01,1862.0
351,2,2019-05-01,1831.0
352,2,2019-06-01,2464.5
353,2,2019-07-01,1411.0
354,2,2019-08-01,2668.0
355,2,2019-09-01,2122.0
356,2,2019-10-01,1776.0
357,2,2019-11-01,2409.0
358,2,2019-12-01,1961.0
359,2,2020-01-01,1799.0
360,2,2020-02-01,1842.0
361,2,2020-03-01,2087.5
362,2,2020-04-01,2011.0
363,2,2020-05-01,1607.0
364,2,2020-06-01,1832.5
365,2,2020-07-01,3006.0
366,2,2020-08-01,2003.0
367,2,2020-09-01,2029.0
368,2,2020-10-01,1971.5
369,2,2020-11-01,2053.0
370,2,2020-12-01,1733.0
371,2,2021-01-01,1974.5
372,2,2021-02-01,2001.0
373,2,2021-03-01,1735.0
374,2,2021-04-01,1885.0
375,2,2021-05-01,1820.0
376,2,2021-06-01,1897.0
377,2,2021-07-01,1812.0
378,2,2021-08-01,1971.0
379,2,2021-09-01,1961.0
380,2,2021-10-01,1966.5
381,2,2021-11-01,2130.0
382,2,2021-12-01,1880.5
383,2,2022-01-01,1922.0
384,2,2022-02-01,1742.0
385,2,2022-03-01,1428.0
386,2,2022-04-01,2059.0
387,2,2022-05-01,2134.0
388,2,2022-06-01,2180.0
389,2,2022-08-01,1909.0
390,2,2022-09-01,1631.0
391,2,2022-10-01,2162.0
392,2,2022-11-01,3716.0
393,2,2022-12-01,2194.0
394,3,2006-01-01,548.0
395,3,2006-02-01,607.0
396,3,2006-03-01,574.0
397,3,2006-04-01,609.5
398,3,2006-05-01,576.5
399,3,2006-06-01,541.0
400,3,2006-07-01,640.0
401,3,2006-08-01,473.5
402,3,2006-09-01,571.0
403,3,2006-10-01,593.5
404,3,2006-11-01,637.0
405,3,2006-12-01,594.0
406,3,2007-01-01,750.0
407,3,2007-02-01,735.0
408,3,2007-03-01,747.5
409,3,2007-04-01,820.0
410,3,2007-05-01,820.0
411,3,2007-06-01,859.5
412,3,2007-07-01,882.0
413,3,2007-08-01,948.0
414,3,2007-09-01,810.0
415,3,2007-10-01,940.0
416,3,2007-11-01,931.5
417,3,2007-12-01,947.0
418,3,2008-01-01,1092.0
419,3,2008-02-01,911.0
420,3,2008-03-01,988.0
421,3,2008-04-01,1016.0
422,3,2008-05-01,919.0
423,3,2008-06-01,907.0
424,3,2008-07-01,983.5
425,3,2008-08-01,895.0
426,3,2008-09-01,902.5
427,3,2008-10-01,878.0
428,3,2008-11-01,963.0
429,3,2008-12-01,908.0
430,3,2009-01-01,940.5
431,3,2009-02-01,894.0
432,3,2009-03-01,912.5
433,3,2009-04-01,865.0
434,3,2009-05-01,919.0
435,3,2009-06-01,947.5
436,3,2009-07-01,954.0
437,3,2009-08-01,942.0
438,3,2009-09-01,992.0
439,3,2009-10-01,933.5
440,3,2009-11-01,977.0
441,3,2009-12-01,940.0
442,3,2010-01-01,1029.0
443,3,2010-02-01,1002.0
444,3,2010-03-01,1048.0
445,3,2010-04-01,1046.5
446,3,2010-05-01,1064.5
447,3,2010-06-01,1168.5
448,3,2010-07-01,1135.0
449,3,2010-08-01,1113.0
450,3,2010-09-01,1093.0
451,3,2010-10-01,1106.0
452,3,2010-11-01,1071.5
453,3,2010-12-01,1111.0
454,3,2011-01-01,1132.0
455,3,2011-02-01,1142.5
456,3,2011-03-01,1198.0
457,3,2011-04-01,1171.5
458,3,2011-05-01,1193.0
459,3,2011-06-01,1205.0
460,3,2011-07-01,1321.5
461,3,2011-08-01,1213.5
462,3,2011-09-01,1219.0
463,3,2011-10-01,1163.0
464,3,2011-11-01,1204.0
465,3,2011-12-01,1204.0
466,3,2012-01-01,1219.5
467,3,2012-02-01,1222.0
468,3,2012-03-01,1297.5
469,3,2012-04-01,1255.5
470,3,2012-05-01,1297.0
471,3,2012-06-01,1302.0
472,3,2012-07-01,1242.0
473,3,2012-08-01,1311.0
474,3,2012-09-01,1338.0
475,3,2012-10-01,1288.0
476,3,2012-11-01,1301.0
477,3,2012-12-01,1310.0
478,3,2013-01-01,1368.0
479,3,2013-02-01,1259.0
480,3,2013-03-01,1371.5
481,3,2013-04-01,1260.5
482,3,2013-05-01,1322.0
483,3,2013-06-01,1389.0
484,3,2013-07-01,1389.0
485,3,2013-08-01,1434.5
486,3,2013-09-01,1387.0
487,3,2013-10-01,1302.0
488,3,2013-11-01,1349.0
489,3,2013-12-01,1346.0
490,3,2014-01-01,1376.0
491,3,2014-02-01,1380.0
492,3,2014-03-01,1438.0
493,3,2014-04-01,1188.0
494,3,2014-05-01,1288.0
495,3,2014-06-01,1381.5
496,3,2014-07-01,1315.5
497,3,2014-08-01,1285.5
498,3,2014-09-01,1326.5
499,3,2014-10-01,1292.0
500,3,2014-11-01,1429.0
501,3,2014-12-01,1301.5
502,3,2015-01-01,1293.0
503,3,2015-02-01,1279.5
504,3,2015-03-01,1301.0
505,3,2015-04-01,1315.0
506,3,2015-05-01,1252.5
507,3,2015-06-01,1314.0
508,3,2015-07-01,1214.0
509,3,2015-08-01,1378.0
510,3,2015-09-01,1259.0
511,3,2015-10-01,1296.0
512,3,2015-11-01,1307.0
513,3,2015-12-01,1274.0
514,3,2016-01-01,1234.0
515,3,2016-02-01,1312.0
516,3,2016-03-01,1249.5
517,3,2016-04-01,1251.0
518,3,2016-05-01,1191.0
519,3,2016-06-01,1276.0
520,3,2016-07-01,1269.0
521,3,2016-08-01,1259.0
522,3,2016-09-01,1235.5
523,3,2016-10-01,1215.5
524,3,2016-11-01,1242.0
525,3,2016-12-01,1255.0
526,3,2017-01-01,1332.0
527,3,2017-02-01,1189.5
528,3,2017-03-01,1253.5
529,3,2017-04-01,1256.0
530,3,2017-05-01,1219.0
531,3,2017-06-01,1266.0
532,3,2017-07-01,1268.0
533,3,2017-08-01,1246.0
534,3,2017-09-01,1324.5
535,3,2017-10-01,1304.0
536,3,2017-11-01,1286.5
537,3,2017-12-01,1371.5
538,3,2018-01-01,1549.0
539,3,2018-02-01,1486.0
540,3,2018-03-01,1435.0
541,3,2018-04-01,1702.5
542,3,2018-05-01,1528.0
543,3,2018-06-01,1839.0
544,3,2018-07-01,1942.0
545,3,2018-08-01,1670.5
546,3,2018-09-01,1485.0
547,3,2018-10-01,1492.5
548,3,2018-11-01,1484.0
549,3,2018-12-01,1602.0
550,3,2019-01-01,1731.0
551,3,2019-02-01,1500.0
552,3,2019-03-01,1355.0
553,3,2019-04-01,1546.0
554,3,2019-05-01,1659.5
555,3,2019-06-01,1581.0
556,3,2019-07-01,1475.0
557,3,2019-08-01,1757.0
558,3,2019-09-01,1748.0
559,3,2019-10-01,1541.0
560,3,2019-11-01,1569.0
561,3,2019-12-01,1509.0
562,3,2020-01-01,1821.0
563,3,2020-02-01,1517.0
564,3,2020-03-01,1500.0
565,3,2020-04-01,1752.5
566,3,2020-05-01,1386.0
567,3,2020-06-01,1558.0
568,3,2020-07-01,1841.5
569,3,2020-08-01,1457.0
570,3,2020-09-01,1538.0
571,3,2020-10-01,1495.0
572,3,2020-11-01,1731.0
573,3,2020-12-01,1539.0
574,3,2021-01-01,1505.0
575,3,2021-02-01,1699.5
576,3,2021-03-01,1819.0
577,3,2021-04-01,1504.0
578,3,2021-05-01,1546.0
579,3,2021-06-01,1641.0
580,3,2021-07-01,1568.0
581,3,2021-08-01,1766.0
582,3,2021-09-01,1522.0
583,3,2021-10-01,1748.0
584,3,2021-11-01,1836.0
585,3,2021-12-01,1666.0
586,3,2022-01-01,1676.5
587,3,2022-02-01,1815.0
588,3,2022-03-01,1944.0
589,3,2022-04-01,1882.5
590,3,2022-05-01,1894.0
591,3,2022-06-01,1856.5
592,3,2022-07-01,1960.0
593,3,2022-08-01,1868.0
594,3,2022-09-01,1893.0
595,3,2022-10-01,1941.0
596,3,2022-11-01,1925.0
597,3,2022-12-01,2003.5
598,4,2006-01-01,710.5
599,4,2006-02-01,751.0
600,4,2006-03-01,759.5
601,4,2006-04-01,752.5
602,4,2006-05-01,677.0
603,4,2006-06-01,681.0
604,4,2006-07-01,738.0
605,4,2006-08-01,705.0
606,4,2006-09-01,765.0
607,4,2006-10-01,761.0
608,4,2006-11-01,739.5
609,4,2006-12-01,813.0
610,4,2007-01-01,998.5
611,4,2007-02-01,998.5
612,4,2007-03-01,1016.0
613,4,2007-04-01,1097.0
614,4,2007-05-01,1057.5
615,4,2007-06-01,1160.5
616,4,2007-07-01,1300.0
617,4,2007-08-01,1288.5
618,4,2007-09-01,1190.0
619,4,2007-10-01,1341.0
620,4,2007-11-01,1250.0
621,4,2007-12-01,1150.0
622,4,2008-01-01,1536.0
623,4,2008-02-01,1088.0
624,4,2008-03-01,1294.5
625,4,2008-04-01,1175.0
626,4,2008-05-01,1364.0
627,4,2008-06-01,1287.0
628,4,2008-07-01,1323.0
629,4,2008-08-01,885.0
630,4,2008-09-01,1177.0
631,4,2008-10-01,767.0
632,4,2008-11-01,1085.0
633,4,2008-12-01,1209.5
634,4,2009-01-01,1331.5
635,4,2009-02-01,1197.5
636,4,2009-03-01,1151.5
637,4,2009-04-01,1354.0
638,4,2009-05-01,1200.0
639,4,2009-06-01,1100.0
640,4,2009-07-01,1250.0
641,4,2009-08-01,1314.0
642,4,2009-09-01,1316.5
643,4,2009-10-01,1354.0
644,4,2009-11-01,1322.0
645,4,2009-12-01,1287.0
646,4,2010-01-01,1426.0
647,4,2010-02-01,1420.5
648,4,2010-03-01,1425.5
649,4,2010-04-01,1430.5
650,4,2010-05-01,1470.0
651,4,2010-06-01,1461.0
652,4,2010-07-01,1499.0
653,4,2010-08-01,1104.0
654,4,2010-09-01,1438.0
655,4,2010-10-01,1382.5
656,4,2010-11-01,1453.0
657,4,2010-12-01,1458.0
658,4,2011-01-01,1476.0
659,4,2011-02-01,1356.0
660,4,2011-03-01,1534.5
661,4,2011-04-01,1400.0
662,4,2011-05-01,1516.0
663,4,2011-06-01,1589.5
664,4,2011-07-01,1393.0
665,4,2011-08-01,1635.0
666,4,2011-09-01,1625.0
667,4,2011-10-01,1463.0
668,4,2011-11-01,1466.0
669,4,2011-12-01,1561.5
670,4,2012-01-01,1522.0
671,4,2012-02-01,1371.0
672,4,2012-03-01,1541.0
673,4,2012-04-01,1516.5
674,4,2012-05-01,1419.5
675,4,2012-06-01,1483.0
676,4,2012-07-01,1599.0
677,4,2012-08-01,1800.0
678,4,2012-09-01,1494.5
679,4,2012-10-01,1678.5
680,4,2012-11-01,1681.5
681,4,2012-12-01,1650.5
682,4,2013-01-01,1631.5
683,4,2013-02-01,1701.0
684,4,2013-03-01,1639.0
685,4,2013-04-01,1630.5
686,4,2013-05-01,1600.5
687,4,2013-06-01,1598.0
688,4,2013-07-01,1647.0
689,4,2013-08-01,1695.0
690,4,2013-09-01,1699.5
691,4,2013-10-01,1702.0
692,4,2013-11-01,1727.0
693,4,2013-12-01,1697.0
694,4,2014-01-01,1508.0
695,4,2014-02-01,1657.0
696,4,2014-03-01,1483.5
697,4,2014-04-01,1828.0
698,4,2014-05-01,1859.0
699,4,2014-06-01,1617.5
700,4,2014-07-01,1420.0
701,4,2014-08-01,1578.0
702,4,2014-09-01,1468.0
703,4,2014-10-01,1580.5
704,4,2014-11-01,1768.0
705,4,2014-12-01,1504.0
706,4,2015-01-01,1198.0
707,4,2015-02-01,1314.0
708,4,2015-03-01,1321.0
709,4,2015-04-01,1466.0
710,4,2015-05-01,1472.0
711,4,2015-06-01,1516.0
712,4,2015-07-01,1221.0
713,4,2015-08-01,1307.0
714,4,2015-09-01,1237.0
715,4,2015-10-01,1440.0
716,4,2015-11-01,1322.0
717,4,2015-12-01,1265.0
718,4,2016-01-01,1068.0
719,4,2016-02-01,1463.0
720,4,2016-03-01,1356.0
721,4,2016-04-01,1284.0
722,4,2016-05-01,1237.0
723,4,2016-06-01,1485.5
724,4,2016-07-01,1489.5
725,4,2016-08-01,1115.0
726,4,2016-09-01,1113.5
727,4,2016-10-01,1497.0
728,4,2016-11-01,1245.0
729,4,2016-12-01,1568.0
730,4,2017-01-01,1434.0
731,4,2017-02-01,1648.0
732,4,2017-03-01,1404.0
733,4,2017-04-01,1475.0
734,4,2017-05-01,1436.0
735,4,2017-06-01,1535.0
736,4,2017-07-01,1521.5
737,4,2017-08-01,1346.0
738,4,2017-09-01,1570.0
739,4,2017-10-01,1644.0
740,4,2017-11-01,1555.0
741,4,2017-12-01,1476.0
742,4,2018-01-01,1538.5
743,4,2018-02-01,1483.0
744,4,2018-03-01,1489.5
745,4,2018-04-01,1540.0
746,4,2018-05-01,1547.0
747,4,2018-06-01,1516.0
748,4,2018-07-01,1629.0
749,4,2018-08-01,1590.5
750,4,2018-09-01,1451.0
751,4,2018-10-01,1403.0
752,4,2018-11-01,1517.0
753,4,2018-12-01,1678.5
754,4,2019-01-01,1555.0
755,4,2019-02-01,1394.0
756,4,2019-03-01,1472.0
757,4,2019-04-01,1565.0
758,4,2019-05-01,1644.0
759,4,2019-06-01,1427.5
760,4,2019-07-01,1628.0
761,4,2019-08-01,1629.0
762,4,2019-09-01,1628.5
763,4,2019-10-01,1562.0
764,4,2019-11-01,1599.0
765,4,2019-12-01,1568.5
766,4,2020-01-01,1520.0
767,4,2020-02-01,1445.0
768,4,2020-03-01,1434.5
769,4,2020-04-01,1702.0
770,4,2020-05-01,1507.5
771,4,2020-06-01,1736.0
772,4,2020-07-01,1490.0
773,4,2020-08-01,1557.0
774,4,2020-09-01,1442.0
775,4,2020-10-01,1482.0
776,4,2020-11-01,1508.0
777,4,2020-12-01,1493.0
778,4,2021-01-01,1619.0
779,4,2021-02-01,1565.0
780,4,2021-03-01,1504.0
781,4,2021-04-01,1474.5
782,4,2021-05-01,1539.0
783,4,2021-06-01,1583.0
784,4,2021-07-01,1624.0
785,4,2021-08-01,1623.0
786,4,2021-09-01,1609.0
787,4,2021-10-01,1568.0
788,4,2021-11-01,1585.0
789,4,2021-12-01,1696.0
790,4,2022-01-01,1717.5
791,4,2022-02-01,1662.0
792,4,2022-03-01,1633.0
793,4,2022-04-01,1613.0
794,4,2022-05-01,1585.0
795,4,2022-06-01,1614.5
796,4,2022-07-01,1627.5
797,4,2022-08-01,1770.0
798,4,2022-09-01,1800.0
799,4,2022-10-01,1813.5
800,4,2022-11-01,1919.5
801,4,2022-12-01,1689.0
802,5,2006-01-01,477.0
803,5,2006-02-01,500.5
804,5,2006-03-01,481.0
805,5,2006-04-01,690.0
806,5,2006-05-01,507.0
807,5,2006-06-01,501.0
808,5,2006-07-01,441.0
809,5,2006-08-01,467.5
810,5,2006-09-01,467.5
811,5,2006-10-01,482.0
812,5,2006-11-01,497.0
813,5,2006-12-01,525.5
814,5,2007-01-01,564.0
815,5,2007-02-01,610.5
816,5,2007-03-01,599.0
817,5,2007-04-01,593.0
818,5,2007-05-01,646.0
819,5,2007-06-01,659.5
820,5,2007-07-01,705.0
821,5,2007-08-01,702.5
822,5,2007-09-01,659.5
823,5,2007-10-01,756.0
824,5,2007-11-01,684.0
825,5,2007-12-01,683.0
826,5,2008-01-01,693.5
827,5,2008-02-01,774.0
828,5,2008-03-01,681.0
829,5,2008-04-01,740.0
830,5,2008-05-01,678.0
831,5,2008-06-01,656.0
832,5,2008-07-01,644.0
833,5,2008-08-01,660.5
834,5,2008-09-01,719.0
835,5,2008-10-01,674.0
836,5,2008-11-01,694.0
837,5,2008-12-01,686.0
838,5,2009-01-01,670.0
839,5,2009-02-01,681.0
840,5,2009-03-01,676.0
841,5,2009-04-01,662.0
842,5,2009-05-01,666.5
843,5,2009-06-01,684.0
844,5,2009-07-01,716.5
845,5,2009-08-01,731.5
846,5,2009-09-01,734.5
847,5,2009-10-01,777.0
848,5,2009-11-01,732.5
849,5,2009-12-01,748.0
850,5,2010-01-01,820.0
851,5,2010-02-01,852.5
852,5,2010-03-01,853.5
853,5,2010-04-01,844.0
854,5,2010-05-01,833.5
855,5,2010-06-01,850.5
856,5,2010-07-01,853.0
857,5,2010-08-01,865.0
858,5,2010-09-01,891.5
859,5,2010-10-01,881.0
860,5,2010-11-01,905.0
861,5,2010-12-01,890.5
862,5,2011-01-01,973.0
863,5,2011-02-01,916.0
864,5,2011-03-01,970.5
865,5,2011-04-01,997.0
866,5,2011-05-01,998.0
867,5,2011-06-01,1050.0
868,5,2011-07-01,1006.0
869,5,2011-08-01,1039.0
870,5,2011-09-01,1068.0
871,5,2011-10-01,966.0
872,5,2011-11-01,1002.5
873,5,2011-12-01,981.0
874,5,2012-01-01,1020.0
875,5,2012-02-01,1018.0
876,5,2012-03-01,1037.0
877,5,2012-04-01,1000.0
878,5,2012-05-01,1038.5
879,5,2012-06-01,1038.0
880,5,2012-07-01,1091.5
881,5,2012-08-01,1065.5
882,5,2012-09-01,1090.5
883,5,2012-10-01,1068.0
884,5,2012-11-01,1076.0
